Station Name: Markree
Station Height: 34 M 
Latitude:54.172  ,Longitude: -8.453


date:  -  00 to 00 utc
rain:  -  Precipitation Amount (mm)
maxtp: -  Maximum Air Temperature (C)	  
mintp: -  Minimum  Air Temperature (C)
gmin:  -  09utc Grass Minimum Temperature (C)
soil:  -  Mean 10cm soil temperature (C)
cbl:   -  Mean CBL Pressure (hpa)
ind:   -  Indicator (i)

date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,soil
27-jun-2015,0,17.6,0,11.7,0,9.0,0,0.9,1007.2,16.237
28-jun-2015,0,18.2,0,11.8,0,13.0,0,4.6,1007.7,17.302
29-jun-2015,0,18.3,0,11.6,0,10.0,0,0.6,1010.5,16.233
30-jun-2015,0,22.5,0,14.0,0,14.5,0,0.1,1006.8,18.603
01-jul-2015,0,19.0,0,12.8,0,9.9,0,0.3,1005.3,19.590
02-jul-2015,0,18.8,0,12.2,0,12.9,0,1.4,1011.0,18.573
03-jul-2015,0,21.9,0,11.7,0,8.8,0,0.1,1011.8,18.535
04-jul-2015,0,18.9,0,11.6,0,13.7,0,5.7,1006.2,18.690
05-jul-2015,0,19.6,0,9.2,0,4.6,0,0.3,1008.4,18.235
06-jul-2015,0,20.0,0,8.1,0,5.2,0,10.7,1003.4,16.500
07-jul-2015,0,16.0,0,12.2,0,11.9,0,3.7,999.0,16.753
08-jul-2015,0,14.9,0,8.0,0,10.9,0,0.6,1009.9,16.820
09-jul-2015,0,16.1,0,5.5,0,2.8,0,9.0,1015.8,15.677
10-jul-2015,0,17.9,0,11.5,0,13.5,0,1.6,1009.0,16.400
11-jul-2015,0,16.1,0,10.5,0,7.8,0,7.0,1005.4,15.448
12-jul-2015,0,16.5,0,11.6,0,10.6,0,0.1,1007.3,16.225
13-jul-2015,0,15.3,0,8.4,0,12.6,0,9.0,1008.2,16.587
14-jul-2015,0,15.9,0,8.3,0,6.5,0,0.1,1014.8,16.987
15-jul-2015,0,16.4,0,8.2,0,6.3,0,0.0,1016.9,17.388
16-jul-2015,0,16.5,0,8.9,0,5.6,0,4.1,1005.1,15.435
17-jul-2015,0,16.4,0,10.7,0,11.4,0,0.9,998.8,15.455
18-jul-2015,0,15.2,0,8.6,0,4.6,0,19.2,1003.7,14.755
19-jul-2015,0,16.0,0,7.3,0,5.0,0,0.7,1003.5,15.492
20-jul-2015,0,18.3,0,11.0,0,11.1,0,3.8,999.3,16.103
21-jul-2015,0,14.3,0,10.6,0,11.6,0,0.6,1002.6,15.693
22-jul-2015,0,15.8,0,8.9,0,7.3,0,2.6,1009.4,15.668
23-jul-2015,0,15.3,0,5.9,0,5.3,0,2.7,1010.9,15.935
24-jul-2015,0,15.8,0,4.8,0,4.4,0,0.2,1011.0,15.895
25-jul-2015,0,15.7,0,7.4,0,6.4,0,0.4,1008.7,16.120
26-jul-2015,0,14.2,0,10.5,0,10.0,0,13.4,996.3,14.945
27-jul-2015,0,16.9,0,11.5,0,12.2,0,1.1,995.4,16.210
28-jul-2015,0,14.2,0,10.1,0,8.7,0,4.1,1003.9,15.555
29-jul-2015,0,14.1,0,8.8,0,8.4,0,1.3,1011.8,14.910
30-jul-2015,0,17.0,0,8.6,0,7.2,0,1.1,1015.5,15.337
31-jul-2015,0,15.7,0,8.8,0,8.8,0,5.4,1010.0,15.083
01-aug-2015,0,16.5,0,7.0,0,4.5,0,1.7,1007.2,15.512
02-aug-2015,0,17.2,0,10.8,0,8.8,0,4.0,1000.3,15.137
03-aug-2015,0,17.6,0,11.8,0,11.9,0,8.2,992.4,15.910
04-aug-2015,0,16.1,0,11.5,0,10.7,0,3.5,995.5,14.930
05-aug-2015,0,14.7,0,9.4,0,10.6,0,14.7,999.6,14.805
06-aug-2015,0,16.1,0,7.6,0,5.8,0,1.5,1007.4,15.448
07-aug-2015,0,16.9,0,3.8,0,1.9,0,0.0,1015.4,15.238
08-aug-2015,0,15.4,0,5.3,0,2.4,0,0.4,1014.4,13.830
09-aug-2015,0,18.0,0,13.4,0,12.9,0,0.0,1008.8,16.022
10-aug-2015,0,15.7,0,11.8,0,12.4,0,8.6,1008.5,15.787
11-aug-2015,0,15.5,0,10.3,0,9.3,0,1.9,1016.7,15.775
12-aug-2015,0,16.1,0,7.3,0,8.9,0,0.0,1020.2,15.600
13-aug-2015,0,20.1,0,4.4,0,1.5,0,0.0,1013.9,16.378
14-aug-2015,0,15.0,0,9.0,0,9.2,0,1.5,1007.6,16.605
15-aug-2015,0,14.8,0,7.9,0,6.3,0,0.1,1008.2,15.375
16-aug-2015,0,18.0,0,7.3,0,5.1,0,2.0,1011.8,15.328
17-aug-2015,0,19.6,0,12.8,0,11.7,0,0.8,1014.1,17.130
18-aug-2015,0,21.4,0,10.5,0,8.6,0,0.1,1009.9,18.430
19-aug-2015,0,17.9,0,10.8,0,8.1,0,2.5,1004.6,17.032
20-aug-2015,0,20.1,0,12.7,0,10.6,0,2.4,1005.0,17.038
21-aug-2015,0,18.7,0,12.2,0,11.9,0,0.4,1005.7,17.430
22-aug-2015,0,18.5,0,11.9,0,10.6,0,1.6,1005.6,16.815
23-aug-2015,0,14.1,0,11.9,0,11.8,0,18.3,997.8,15.670
24-aug-2015,0,16.5,0,9.4,0,9.0,0,0.1,996.3,15.625
25-aug-2015,0,14.9,0,6.3,0,3.0,0,8.7,995.6,14.125
26-aug-2015,0,17.8,0,9.8,0,6.4,0,2.2,989.9,15.695
27-aug-2015,0,17.5,0,10.5,0,9.4,0,2.9,995.8,15.945
28-aug-2015,0,16.8,0,10.6,0,7.8,0,3.9,1003.6,15.355
29-aug-2015,0,17.5,0,10.8,0,8.1,0,0.8,1010.1,15.895
30-aug-2015,0,16.2,0,11.2,0,10.6,0,0.7,1014.7,15.832
31-aug-2015,0,16.3,0,9.4,0,8.3,0,0.0,1016.6,15.890
01-sep-2015,0,14.9,0,7.3,0,3.2,0,2.0,1019.2,15.153
02-sep-2015,0,13.4,0,8.2,0,5.9,0,0.3,1019.0,14.212
03-sep-2015,0,14.3,0,9.2,0,8.2,0,0.1,1018.4,13.935
04-sep-2015,0,14.7,0,10.8,0,9.9,0,0.7,1019.8,13.680
05-sep-2015,0,14.8,0,10.2,0,8.6,0,0.0,1023.8,14.375
06-sep-2015,0,14.7,0,9.4,0,6.4,0,0.0,1027.7,15.155
07-sep-2015,0,14.2,0,10.2,0,9.9,0,0.0,1027.6,15.252
08-sep-2015,0,19.5,0,10.4,0,10.0,0,0.0,1021.9,15.325
09-sep-2015,0,18.2,0,10.2,0,8.1,0,0.0,1015.7,14.972
10-sep-2015,0,19.3,0,10.6,0,6.3,0,0.0,1011.0,14.680
11-sep-2015,0,15.3,0,12.3,0,11.6,0,18.4,1001.3,14.693
12-sep-2015,0,14.0,0,7.6,0,9.8,0,8.0,996.3,14.233
13-sep-2015,0,15.7,0,7.6,0,3.7,0,7.0,995.8,14.030
14-sep-2015,0,16.5,0,7.3,0,4.2,0,0.1,991.7,13.943
15-sep-2015,0,14.3,0,4.3,0,2.4,0,0.1,992.5,13.438
16-sep-2015,0,15.8,0,1.5,0,-0.7,0,0.1,990.0,12.975
17-sep-2015,0,15.2,0,10.2,0,9.6,0,2.7,995.7,14.260
18-sep-2015,0,16.3,0,5.1,0,10.2,0,0.8,1009.8,14.510
19-sep-2015,0,15.2,0,5.2,0,2.4,0,0.1,1019.2,13.398
20-sep-2015,0,14.6,0,10.0,0,11.2,0,6.7,1013.4,13.795
21-sep-2015,0,14.1,0,7.8,0,4.4,0,6.3,1003.9,13.675
22-sep-2015,0,14.2,0,6.1,0,4.4,0,7.9,1003.7,13.725
23-sep-2015,0,15.9,0,5.8,0,2.0,0,2.5,1003.7,13.387
24-sep-2015,0,13.8,0,6.0,0,1.7,0,1.2,1007.2,12.318
25-sep-2015,0,13.7,0,5.5,0,1.8,0,0.1,1017.0,11.875
26-sep-2015,0,15.1,0,9.4,0,10.2,0,0.0,1022.2,12.875
27-sep-2015,0,16.8,0,8.4,0,5.6,0,0.1,1026.3,12.297
28-sep-2015,0,17.8,0,7.6,0,4.1,0,0.1,1027.3,12.270
29-sep-2015,0,19.0,0,4.6,0,5.0,0,0.1,1030.4,12.942
30-sep-2015,0,17.4,0,1.4,0,-0.6,0,0.0,1031.2,11.927
01-oct-2015,0,17.3,0,1.4,0,-0.7,0,0.1,1029.1,11.795
02-oct-2015,0,13.8,0,3.9,0,1.5,0,0.2,1022.2,12.023
03-oct-2015,0,13.2,0,8.1,0,8.2,0,0.0,1013.7,12.578
04-oct-2015,0,14.4,0,0.9,0,-1.8,0,0.0,1004.0,11.280
05-oct-2015,0,15.0,0,11.1,0,8.0,0,5.7,992.3,12.023
06-oct-2015,0,17.6,0,8.9,0,11.6,0,3.9,993.8,13.892
07-oct-2015,0,14.8,0,3.6,0,-0.0,0,0.1,1006.9,11.885
08-oct-2015,0,15.4,0,1.8,0,0.1,0,0.2,1013.2,11.113
09-oct-2015,0,16.1,0,10.2,0,6.4,0,2.2,1015.1,12.418
10-oct-2015,0,14.9,0,8.0,0,8.0,0,0.1,1015.5,12.450
11-oct-2015,0,15.9,0,6.8,0,5.2,0,1.0,1016.3,12.055
12-oct-2015,0,13.3,0,1.0,0,-1.4,0,0.1,1021.8,10.970
13-oct-2015,0,13.7,0,-1.2,0,-4.0,0,0.0,1024.2,9.097
14-oct-2015,0,13.4,0,-0.5,0,-2.9,0,0.0,1021.4,8.847
15-oct-2015,0,13.3,0,1.8,0,6.9,0,0.0,1021.5,10.375
16-oct-2015,0,14.0,0,-1.3,0,-3.8,0,0.0,1023.8,8.750
17-oct-2015,0,13.6,0,-2.0,0,-4.1,0,0.0,1022.1,8.094
18-oct-2015,0,12.4,0,3.0,0,-0.6,0,0.0,1021.0,9.363
19-oct-2015,0,12.7,0,4.2,0,1.1,0,0.0,1023.1,9.708
20-oct-2015,0,13.8,0,4.3,0,1.3,0,11.6,1018.2,9.485
21-oct-2015,0,14.6,0,10.9,0,8.0,0,1.4,1008.2,12.108
22-oct-2015,0,13.0,0,9.1,0,7.3,0,0.1,1010.3,10.852
23-oct-2015,0,13.4,0,9.0,0,7.7,0,9.8,1007.0,10.690
24-oct-2015,0,10.9,0,2.1,0,2.9,0,9.2,1008.3,10.212
25-oct-2015,0,11.4,0,1.2,0,-1.5,0,0.1,1009.3,8.034
26-oct-2015,0,13.9,0,9.9,0,7.0,0,4.1,999.2,10.070
27-oct-2015,0,12.8,0,8.9,0,10.6,0,9.9,999.3,11.108
28-oct-2015,0,13.5,0,6.5,0,2.2,0,0.4,994.4,9.915
29-oct-2015,0,13.0,0,3.8,0,1.0,0,7.1,995.0,10.137
30-oct-2015,0,16.0,0,9.3,0,6.3,0,8.0,1001.0,10.270
31-oct-2015,0,16.0,0,1.3,0,10.2,0,0.0,1011.3,11.590
01-nov-2015,0,12.5,0,0.2,0,-2.6,0,0.1,1021.1,9.222
02-nov-2015,0,13.8,0,6.7,0,7.7,0,0.3,1015.2,10.805
03-nov-2015,0,11.2,0,5.4,0,1.8,0,0.2,1009.7,9.495
04-nov-2015,0,12.4,0,4.0,0,0.4,0,0.0,1007.0,9.472
05-nov-2015,0,13.9,0,5.9,0,0.4,0,3.3,1000.7,9.872
06-nov-2015,0,14.4,0,6.8,0,9.2,0,0.5,999.9,10.952
07-nov-2015,0,12.2,0,4.8,0,2.7,0,2.8,1006.9,9.698
08-nov-2015,0,12.8,0,4.5,0,0.6,0,12.4,1004.1,8.786
09-nov-2015,0,16.4,0,7.6,0,0.5,0,12.5,1001.3,9.968
10-nov-2015,0,15.3,0,11.9,0,9.8,0,6.2,1005.9,12.422
11-nov-2015,0,12.7,0,6.1,0,8.2,0,3.3,1007.2,10.837
12-nov-2015,0,12.4,0,4.7,0,0.1,0,9.5,1001.2,8.347
13-nov-2015,0,8.4,0,2.3,0,0.2,0,6.0,1009.1,6.677
14-nov-2015,0,14.8,0,5.0,0,2.3,0,29.9,1005.8,7.217
15-nov-2015,0,14.9,0,8.6,0,6.1,0,17.3,990.8,11.475
16-nov-2015,0,8.8,0,1.9,0,1.2,0,0.3,996.2,7.944
17-nov-2015,0,11.2,0,0.7,0,-3.0,0,12.3,989.7,6.017
18-nov-2015,0,11.8,0,5.2,0,3.2,0,10.4,996.2,7.782
19-nov-2015,0,9.7,0,3.4,0,5.3,0,0.2,1005.7,7.175
20-nov-2015,0,7.1,0,1.0,0,-1.0,0,7.4,1007.1,4.923
21-nov-2015,0,6.3,0,2.5,0,-0.4,0,15.3,1013.4,4.765
22-nov-2015,0,9.1,0,-0.9,0,-0.1,0,1.2,1015.4,5.046
23-nov-2015,0,10.9,0,-0.2,0,-3.8,0,3.9,1014.9,5.381
24-nov-2015,0,9.6,0,7.7,0,5.1,0,12.7,1008.5,7.228
25-nov-2015,0,10.6,0,9.1,0,7.3,0,4.5,1013.3,8.560
26-nov-2015,0,13.3,0,10.3,0,8.6,0,4.5,1012.6,9.913
27-nov-2015,0,11.0,0,2.3,0,7.9,0,15.1,1002.2,8.451
28-nov-2015,0,8.7,0,2.7,0,0.5,0,13.8,999.1,5.986
29-nov-2015,0,11.1,0,2.6,0,4.7,0,9.2,997.8,6.443
30-nov-2015,0,4.8,0,1.3,0,1.2,0,13.2,1004.6,5.238
01-dec-2015,0,13.4,0,3.9,0,-0.6,0,13.8,1005.6,7.538
02-dec-2015,0,12.3,0,2.4,0,7.7,0,8.0,1007.0,8.527
03-dec-2015,0,5.9,0,1.2,0,-0.5,0,0.2,1009.7,5.129
04-dec-2015,0,12.2,0,3.0,0,-1.4,0,21.7,1004.2,5.854
05-dec-2015,0,13.4,0,7.7,0,7.7,0,59.6,992.3,9.375
06-dec-2015,0,8.2,0,3.8,0,2.2,0,14.1,1000.5,7.585
07-dec-2015,0,13.4,0,5.6,0,1.8,0,3.4,1003.3,8.312
08-dec-2015,0,12.0,0,3.2,0,4.8,0,8.4,1006.5,7.230
09-dec-2015,0,12.0,0,4.3,0,-0.2,0,22.0,1010.2,7.064
10-dec-2015,0,7.1,0,1.2,0,-2.0,0,7.1,1010.5,5.416
11-dec-2015,0,8.1,0,1.0,0,-3.4,0,0.2,1012.5,3.839
12-dec-2015,0,4.3,0,-1.4,0,-0.0,0,14.0,1010.3,3.638
13-dec-2015,0,8.8,0,-3.1,0,-6.1,0,3.2,1009.5,2.874
14-dec-2015,0,10.4,0,7.8,0,-0.0,0,1.7,1003.9,6.242
15-dec-2015,0,12.4,0,9.0,0,7.2,0,1.6,999.6,7.584
16-dec-2015,0,14.3,0,10.0,0,8.4,0,0.4,1000.6,9.210
17-dec-2015,0,14.6,0,9.9,0,8.9,0,7.4,998.0,10.057
18-dec-2015,0,14.3,0,9.5,0,7.3,0,4.6,996.7,9.680
19-dec-2015,0,14.8,0,8.0,0,10.8,0,1.2,989.0,10.345
20-dec-2015,0,9.4,0,4.7,0,4.7,0,5.0,993.3,7.524
21-dec-2015,0,9.8,0,3.4,0,0.2,0,5.4,995.7,6.225
22-dec-2015,0,13.4,0,4.7,0,5.2,0,10.8,991.0,7.257
23-dec-2015,0,10.6,0,3.4,0,1.8,0,10.2,995.4,5.746
24-dec-2015,0,7.2,0,1.5,0,1.0,0,3.1,996.3,5.444
25-dec-2015,0,4.2,0,-0.5,0,-4.2,0,4.1,1004.9,3.402
26-dec-2015,0,5.4,0,0.4,0,-0.1,0,0.4,1002.9,4.674
27-dec-2015,0,12.1,0,-1.7,0,-5.8,0,0.3,1004.3,4.237
28-dec-2015,0,12.7,0,6.4,0,3.0,0,25.2,995.3,7.678
29-dec-2015,0,12.6,0,5.3,0,3.7,0,20.4,990.4,6.917
30-dec-2015,0,11.4,0,1.7,0,4.5,0,14.7,985.9,6.980
31-dec-2015,0,5.1,0,-0.7,0,-1.8,0,6.1,999.6,3.911
01-jan-2016,0,8.3,0,-0.9,0,-5.4,0,6.7,999.0,3.234
02-jan-2016,0,8.6,0,2.6,0,1.4,0,8.3,992.5,6.026
03-jan-2016,0,8.0,0,3.8,0,-0.2,0,12.3,980.1,5.867
04-jan-2016,0,7.8,0,5.6,0,4.7,0,3.7,972.2,6.380
05-jan-2016,0,7.3,0,1.2,0,3.4,0,0.5,983.3,5.998
06-jan-2016,0,6.4,0,-1.4,0,-5.5,0,15.5,980.7,3.672
07-jan-2016,0,7.0,0,-0.7,0,-3.6,0,1.6,978.8,3.898
08-jan-2016,0,5.9,0,-0.7,0,-5.3,0,2.3,986.5,3.267
09-jan-2016,0,4.7,0,-2.2,0,-6.8,0,3.4,979.2,2.308
10-jan-2016,0,6.4,0,-0.6,0,-4.4,0,0.0,972.8,2.277
11-jan-2016,0,6.3,0,0.8,0,-4.2,0,7.9,981.6,2.682
12-jan-2016,0,6.9,0,1.7,0,-0.7,0,3.2,1000.5,3.568
13-jan-2016,0,3.7,0,-0.1,0,-2.5,0,3.8,1004.4,2.604
14-jan-2016,0,4.7,0,-0.9,0,-5.5,0,7.0,1009.0,1.834
15-jan-2016,0,7.0,0,-1.9,0,-3.3,0,2.2,1021.8,1.976
16-jan-2016,0,5.6,0,-2.0,0,-6.4,0,0.3,1023.6,2.395
17-jan-2016,0,7.0,0,2.9,0,1.0,0,7.2,1011.8,4.099
18-jan-2016,0,7.9,0,5.8,0,3.8,0,0.0,1005.7,5.537
19-jan-2016,0,7.3,0,5.3,0,4.3,0,1.0,1010.2,5.785
20-jan-2016,0,5.9,0,0.4,0,-3.8,0,2.8,1008.2,4.099
21-jan-2016,0,12.2,0,4.4,0,-0.5,0,5.0,999.3,6.466
22-jan-2016,0,12.5,0,7.4,0,7.4,0,11.7,1001.8,7.946
23-jan-2016,0,11.7,0,7.0,0,4.4,0,3.3,1010.9,6.526
24-jan-2016,0,14.1,0,11.6,0,6.6,0,2.1,1005.5,9.623
25-jan-2016,0,13.5,0,5.9,0,10.3,0,7.2,1001.2,9.118
26-jan-2016,0,12.9,0,6.1,0,4.0,0,22.5,993.3,8.235
27-jan-2016,0,6.8,0,1.6,0,3.7,0,9.3,997.5,6.502
28-jan-2016,0,11.4,0,2.9,0,-1.3,0,11.7,1004.4,5.391
29-jan-2016,0,11.3,0,2.5,0,4.0,0,5.2,998.2,6.691
30-jan-2016,0,4.3,0,0.6,0,-0.1,0,2.7,1001.4,3.752
31-jan-2016,0,11.8,0,2.3,0,-0.6,0,6.2,997.5,5.261
01-feb-2016,0,11.9,0,4.5,0,4.2,0,4.0,998.1,7.060
02-feb-2016,0,6.8,0,1.5,0,2.2,0,2.6,1006.6,4.499
03-feb-2016,0,10.1,0,4.1,0,0.1,0,7.4,1016.1,4.915
04-feb-2016,0,11.1,0,9.1,0,4.1,0,0.8,1015.0,7.585
05-feb-2016,0,9.7,0,2.4,0,6.7,0,7.5,1001.6,7.008
06-feb-2016,0,7.8,0,3.3,0,-1.7,0,5.3,979.3,5.182
07-feb-2016,0,6.6,0,3.2,0,0.9,0,14.8,970.1,4.502
08-feb-2016,0,8.4,0,3.8,0,3.0,0,11.7,970.8,5.326
09-feb-2016,0,5.9,0,1.4,0,0.1,0,14.4,983.1,4.195
10-feb-2016,0,8.0,0,-0.4,0,-3.7,0,0.8,994.0,4.042
11-feb-2016,0,7.3,0,-1.1,0,-1.9,0,0.2,994.7,4.873
12-feb-2016,0,6.1,0,-2.2,0,-7.4,0,1.0,987.1,3.404
13-feb-2016,0,6.4,0,2.5,0,-0.5,0,0.0,984.2,4.367
14-feb-2016,0,6.3,0,-2.6,0,-0.2,0,0.0,1003.3,3.728
15-feb-2016,0,7.1,0,-4.5,0,-9.4,0,0.0,1024.2,2.764
16-feb-2016,0,10.0,0,2.6,0,-4.5,0,18.5,1015.9,4.808
17-feb-2016,0,7.3,0,-0.4,0,0.6,0,0.6,1008.1,4.835
18-feb-2016,0,7.1,0,-2.2,0,-7.5,0,0.7,1008.0,3.266
19-feb-2016,0,10.0,0,0.0,0,-2.7,0,1.1,1002.8,4.769
20-feb-2016,0,8.6,0,5.9,0,4.8,0,2.5,1000.2,5.709
21-feb-2016,0,11.1,0,2.8,0,5.4,0,14.0,1000.2,6.489
22-feb-2016,0,8.3,0,0.2,0,-0.6,0,1.7,1007.8,4.746
23-feb-2016,0,8.0,0,-3.0,0,-7.8,0,0.1,1015.5,4.328
24-feb-2016,0,7.1,0,-3.4,0,-8.7,0,1.2,1016.9,3.618
25-feb-2016,0,6.3,0,-2.6,0,-7.4,0,0.0,1010.0,3.374
26-feb-2016,0,7.1,0,1.9,0,1.1,0,1.6,1001.7,4.482
27-feb-2016,0,6.8,0,-0.4,0,-2.7,0,0.0,1010.7,4.067
28-feb-2016,0,7.7,0,-4.5,0,-9.9,0,0.0,1019.9,3.561
29-feb-2016,0,10.7,0,2.3,0,-0.8,0,21.7,1010.7,4.518
01-mar-2016,0,10.7,0,0.9,0,2.8,0,7.6,996.1,6.934
02-mar-2016,0,8.4,0,1.8,0,-0.2,0,11.4,996.0,4.876
03-mar-2016,0,7.4,0,0.3,0,2.7,0,6.3,998.5,5.232
04-mar-2016,0,8.2,0,0.2,0,-1.8,0,4.4,995.9,4.443
05-mar-2016,0,7.5,0,0.0,0,-1.8,0,0.3,1007.0,4.647
06-mar-2016,0,4.7,0,-0.0,0,-4.5,0,2.4,1005.9,4.201
07-mar-2016,0,7.8,0,-0.2,0,-2.8,0,3.2,1009.1,5.436
08-mar-2016,0,8.9,0,3.4,0,2.9,0,9.7,1001.9,6.076
09-mar-2016,0,8.8,0,4.0,0,2.1,0,1.2,1005.3,6.095
10-mar-2016,0,10.7,0,3.7,0,0.9,0,0.1,1016.6,7.058
11-mar-2016,0,12.4,0,8.6,0,6.6,0,3.5,1017.8,8.128
12-mar-2016,0,13.0,0,8.7,0,8.0,0,1.1,1021.1,9.066
13-mar-2016,0,12.2,0,8.2,0,6.4,0,0.0,1027.6,8.816
14-mar-2016,0,13.8,0,4.6,0,1.1,0,0.0,1028.5,8.557
15-mar-2016,0,13.3,0,0.6,0,-3.5,0,0.0,1028.3,7.547
16-mar-2016,0,15.1,0,2.6,0,-0.4,0,0.0,1028.8,9.376
17-mar-2016,0,10.3,0,-1.6,0,-1.7,0,0.0,1027.3,7.380
18-mar-2016,0,11.3,0,-3.8,0,-7.8,0,0.0,1025.7,6.676
19-mar-2016,0,10.4,0,3.0,0,-0.0,0,0.0,1026.5,8.222
20-mar-2016,0,11.2,0,1.0,0,-0.3,0,0.0,1024.4,8.797
21-mar-2016,0,9.6,0,0.8,0,-1.2,0,0.0,1020.0,7.960
22-mar-2016,0,8.3,0,5.4,0,5.4,0,0.0,1014.9,7.965
23-mar-2016,0,11.1,0,5.1,0,4.0,0,0.9,1008.9,8.118
24-mar-2016,0,9.7,0,6.3,0,5.5,0,8.8,1002.3,8.280
25-mar-2016,0,12.6,0,0.3,0,-2.9,0,4.4,999.0,7.646
26-mar-2016,0,9.6,0,3.2,0,5.3,0,12.3,981.8,7.934
27-mar-2016,0,8.4,0,2.3,0,1.9,0,12.0,978.8,7.164
28-mar-2016,0,9.0,0,0.4,0,-1.1,0,2.6,984.4,7.078
29-mar-2016,0,8.2,0,-0.8,0,-3.6,0,3.3,992.1,6.667
30-mar-2016,0,9.9,0,0.3,0,-2.0,0,4.2,1002.1,6.696
31-mar-2016,0,11.0,0,1.5,0,-1.3,0,1.4,1009.9,7.508
01-apr-2016,0,10.1,0,2.4,0,3.6,0,13.4,1001.3,7.743
02-apr-2016,0,10.8,0,1.5,0,-1.4,0,5.6,999.8,7.839
03-apr-2016,0,10.6,0,6.6,0,6.4,0,4.9,995.1,8.610
04-apr-2016,0,11.4,0,3.0,0,3.6,0,1.1,998.5,9.410
05-apr-2016,0,11.8,0,2.4,0,-0.8,0,2.0,1001.3,8.898
06-apr-2016,0,8.6,0,3.3,0,2.3,0,6.8,1000.4,8.098
07-apr-2016,0,10.8,0,4.4,0,3.1,0,2.7,1008.3,8.349
08-apr-2016,0,8.7,0,-0.1,0,0.6,0,4.7,1004.7,7.559
09-apr-2016,0,6.8,0,-1.8,0,-3.7,0,1.4,996.3,6.045
10-apr-2016,0,10.0,0,-3.3,0,-7.6,0,0.0,1000.5,5.060
11-apr-2016,0,8.2,0,6.0,0,4.9,0,8.4,1004.2,6.415
12-apr-2016,0,8.6,0,2.0,0,5.3,0,6.3,1002.2,7.223
13-apr-2016,0,14.6,0,-0.4,0,-1.9,0,0.1,1004.2,8.690
14-apr-2016,0,11.8,0,4.5,0,1.2,0,0.0,1006.0,9.394
15-apr-2016,0,9.2,0,2.9,0,-1.1,0,0.7,1003.2,8.596
16-apr-2016,0,8.9,0,0.7,0,-1.5,0,0.3,1008.2,8.001
17-apr-2016,0,10.4,0,-1.9,0,-5.7,0,0.1,1012.5,7.846
18-apr-2016,0,10.0,0,6.5,0,4.9,0,0.5,1017.6,8.907
19-apr-2016,0,13.7,0,2.1,0,5.2,0,0.0,1024.2,9.510
20-apr-2016,0,17.8,0,-1.5,0,-4.8,0,0.0,1024.8,10.617
21-apr-2016,0,16.0,0,0.8,0,-2.9,8, ,1022.1,10.863
22-apr-2016,0,14.7,0,3.8,0,-0.1,0,0.0,1020.4,10.823
23-apr-2016,0,11.1,0,0.5,0,-3.8,0,0.0,1022.3,10.326
24-apr-2016,0,10.9,0,4.3,0,0.8,0,0.9,1019.2,11.257
25-apr-2016,0,11.0,0,3.9,0,4.9,0,1.2,1013.9,11.030
26-apr-2016,0,8.8,0,1.7,0,-0.3,0,1.1,1014.2,9.529
27-apr-2016,0,8.1,0,-1.3,0,-4.5,0,1.3,1013.1,9.111
28-apr-2016,0,7.9,0,2.1,0,0.0,0,11.0,1006.9,8.381
29-apr-2016,0,9.7,0,2.3,0,0.6,0,3.5,1009.1,8.681
30-apr-2016,0,11.1,0,3.7,0,1.6,0,1.8,1015.4,9.441
01-may-2016,0,13.4,0,7.9,0,6.6,0,3.3,1009.7,10.977
02-may-2016,0,11.7,0,5.6,0,5.7,0,6.6,1010.0,11.552
03-may-2016,0,12.9,0,4.5,0,2.4,0,0.6,1017.5,10.458
04-may-2016,0,11.8,0,8.1,0,6.1,0,0.3,1013.6,10.073
05-may-2016,0,14.9,0,2.4,0,5.8,0,0.2,1011.7,11.770
06-may-2016,0,14.0,0,-1.4,0,-3.5,0,0.0,1010.8,11.850
07-may-2016,0,12.2,0,3.2,0,1.1,0,10.4,1003.9,10.193
08-may-2016,0,21.3,0,11.8,0,9.5,0,0.9,1000.7,13.810
09-may-2016,0,23.7,0,13.1,0,11.8,0,0.0,1004.7,15.245
10-may-2016,0,20.4,0,11.6,0,9.3,0,0.0,1005.0,14.073
11-may-2016,0,20.0,0,12.5,0,12.0,0,0.0,1004.1,14.073
12-may-2016,0,22.3,0,9.9,0,5.9,0,0.1,1006.2,14.670
13-may-2016,0,17.6,0,7.2,0,4.3,0,0.0,1011.7,16.208
14-may-2016,0,14.9,0,5.8,0,4.6,0,0.0,1017.9,16.427
15-may-2016,0,13.0,0,0.2,0,-2.2,0,0.0,1020.2,15.260
16-may-2016,0,16.7,0,0.1,0,-1.8,0,0.0,1016.9,15.735
17-may-2016,0,16.5,0,4.2,0,2.3,0,2.3,1005.4,13.872
18-may-2016,0,12.9,0,5.2,0,3.6,0,1.4,1001.3,14.470
19-may-2016,0,15.5,0,5.2,0,2.4,0,4.4,1002.1,13.672
20-may-2016,0,14.0,0,7.9,0,5.1,0,8.8,999.7,13.550
21-may-2016,0,15.0,0,5.0,0,6.3,0,11.1,995.6,14.545
22-may-2016,0,12.7,0,3.9,0,0.9,0,0.4,1006.0,13.385
23-may-2016,0,13.9,0,3.6,0,-0.3,0,0.0,1016.6,13.870
24-may-2016,0,18.8,0,5.5,0,1.8,0,0.0,1018.2,15.875
25-may-2016,0,16.0,0,4.6,0,2.3,0,0.0,1017.0,16.075
